Power,Power ratio,J_solved,V_cells,V_stack,I_stack,current_T,current_SOH,L_pem_m,h2_in_o2_percent,h2_gen_rate,V_tn,Degradation_cost
27000.0,0.20000000000000004,0.25429834727514394,1.701514431095167,81.67269269256802,33.05878514576871,318.15,1.0,8.481190120094124e-05,0.5316724642074727,0.16533687443634598,1.48576478,81.94555448951252
33750.0,0.25,0.31389210949206536,1.7230932803331798,82.70847745599264,40.8059742339685,318.15,1.0,8.481190120094124e-05,0.43094966925438716,0.2041864362172921,1.48576478,82.45024754934204
40500.0,0.30000000000000004,0.37244622054373727,1.7426367237420886,83.64656273962025,48.41800867068584,318.15,1.0,8.481190120094124e-05,0.36332102002608063,0.24235824263135977,1.48576478,82.94613591706583
47250.0,0.35000000000000026,0.4300661970231206,1.7606860146249321,84.51292870199674,55.908605613005676,318.15,1.0,8.481190120094124e-05,0.3147201158973803,0.27992108063283183,1.48576478,83.4341132011788
54000.0,0.40000000000000013,0.48683140274584114,1.777585855192675,85.3241210492484,63.28808235695935,318.15,1.0,8.481190120094124e-05,0.2780743432106686,0.31692668801008783,1.48576478,83.9148515251626
60750.0,0.45000000000000007,0.5428045679211816,1.7935694536178974,86.09133377365907,70.5645938297536,318.15,1.0,8.481190120094124e-05,0.24943551053243626,0.3534159589951816,1.48576478,84.38888214430459
67500.0,0.5000000000000027,0.5980371285401525,1.8088020251708288,86.82249720819978,77.74482671021983,318.15,1.0,8.481190120094124e-05,0.22642462361230123,0.3894224250457053,1.48576478,84.85664066439169
74250.0,0.5499999999999999,0.6525724425373008,1.8234049870805442,87.52343937986612,84.8344175298491,318.15,1.0,8.481190120094124e-05,0.20752200899153564,0.42497435148162205,1.48576478,85.31849427903343
81000.0,0.6,0.7064478442819832,1.8374702868493538,88.19857376876898,91.83821975665781,318.15,1.0,8.481190120094124e-05,0.191711054609163,0.4600960768215104,1.48576478,85.77475916892404
87750.0,0.6500000000000002,0.7596960223789433,1.851069320590111,88.85132738832533,98.76048290926263,318.15,1.0,8.481190120094124e-05,0.17828573166535253,0.4948089109797351,1.48576478,86.22571217028485
94500.0,0.7,0.8123459818803743,1.864258715747658,89.48441835588758,105.60497764444867,318.15,1.0,8.481190120094124e-05,0.1667402682467967,0.5291317625387588,1.48576478,86.67159892373327
101250.0,0.7499999999999999,0.8644237395690655,1.8770842117953102,90.10004216617489,112.3750861439785,318.15,1.0,8.481190120094124e-05,0.156702765481534,0.5630815920087545,1.48576478,87.11263976255958
108000.0,0.8000000000000003,0.9159528411156661,1.8895833421522958,90.7000004233102,119.0738693450366,318.15,1.0,8.481190120094124e-05,0.14789359831509966,0.5966737489657938,1.48576478,87.5490340924755
114750.0,0.85,0.9669547553987289,1.9017873353691819,91.28579209772073,125.70411820183476,318.15,1.0,8.481190120094124e-05,0.14009843223286228,0.6299222291116531,1.48576478,87.98096373106733
121500.0,0.8999999999999999,1.017449181668068,1.9137224931697965,91.85867967215023,132.26839361684884,318.15,1.0,8.481190120094124e-05,0.13315019301323727,0.6628398745156061,1.48576478,88.40859550912907
128250.0,0.9499999999999986,1.0674542933107616,1.9254112090962519,92.41973803662009,138.769058130399,318.15,1.0,8.481190120094124e-05,0.12691670355071977,0.6954385325270702,1.48576478,88.83208333508986
135000.0,0.9999999999999971,1.1169869344826902,1.9368727347410695,92.96989126757134,145.20830148274973,318.15,1.0,8.481190120094124e-05,0.12129201196415447,0.7277291839609862,1.48576478,89.25156986026518
0.0,0.0,0.0,0.0,0.0,0.0,323.15,1.0,8.481190120094124e-05,0.0,0.0,1.486898,0.0
6750.0,0.05000000000000001,0.06782154017988958,1.594966387318234,76.55838659127524,8.816800223385645,323.15,1.0,8.481190120094124e-05,0.0,0.0,1.486898,98.15962388881779
13500.0,0.10000000000000074,0.132475533257655,1.633102721129481,78.3889306142151,17.221819323495147,323.15,1.0,8.481190120094124e-05,1.1774827243216557,0.08585020507544373,1.486898,98.82840004013653
20250.0,0.15000000000000002,0.19529731369796324,1.6616676626239493,79.76004780594957,25.388650780735222,323.15,1.0,8.481190120094124e-05,0.8002343799765218,0.12680413296341636,1.486898,99.47822391862962
27000.0,0.2,0.25669942017752145,1.6855990846924302,80.90875606523664,33.37092462307779,323.15,1.0,8.481190120094124e-05,0.6094027907856333,0.16683256614866826,1.486898,100.11336279404092
33750.0,0.25,0.31691551225566295,1.7066548139778537,81.91943107093698,41.19901659323618,323.15,1.0,8.481190120094124e-05,0.49389808026681636,0.20608782881997917,1.486898,100.73623362367455
40500.0,0.3000000000000001,0.3760967499422604,1.7257220692231567,82.83465932271153,48.89257749249385,323.15,1.0,8.481190120094124e-05,0.4163418334546291,0.24466846317243637,1.486898,101.34839999555997
47250.0,0.3500000000000001,0.434349670428554,1.7433224657783921,83.67947835736283,56.465457155712016,323.15,1.0,8.481190120094124e-05,0.36060471562893326,0.28264392149498885,1.486898,101.95096392257122
54000.0,0.4000000000000001,0.49175429744409566,1.7597906513119908,84.46995126297556,63.92805866773244,323.15,1.0,8.481190120094124e-05,0.3185768045260665,0.32006637177820346,1.486898,102.54475316428388
60750.0,0.4499999999999999,0.548373688727504,1.7753544933325003,85.21701567996001,71.28857953457552,323.15,1.0,8.481190120094124e-05,0.2857308536900867,0.35697692177264156,1.486898,103.13041998531041
67500.0,0.5000000000000032,0.6042593681055046,1.7901762493517592,85.92845996888444,78.5537178537156,323.15,1.0,8.481190120094124e-05,0.25933894690785075,0.39340916019656996,1.486898,103.70849734432672
74250.0,0.5499999999999998,0.6594546214156586,1.804375627240986,86.61003010756733,85.72910078403561,323.15,1.0,8.481190120094124e-05,0.23765850241163777,0.4293913053694573,1.486898,104.27943298685427
81000.0,0.6000000000000001,0.7139966082348927,1.8180435426520654,87.26609004729914,92.81955907053606,323.15,1.0,8.481190120094124e-05,0.21952376757035466,0.46494758186155843,1.486898,104.84361128882503
87750.0,0.65,0.7679177786240995,1.8312507395252897,87.9000354972139,99.82931122113294,323.15,1.0,8.481190120094124e-05,0.20412511724384055,0.5000991440789476,1.486898,105.40136791128333
94500.0,0.7,0.8212468614115632,1.8440534120521068,88.51456377850113,106.76209198350323,323.15,1.0,8.481190120094124e-05,0.19088255129188725,0.534864720531922,1.486898,105.95300002311684
101250.0,0.7500000000000002,0.8740095768646131,1.8564969959104918,89.1118558037036,113.62124499239971,323.15,1.0,8.481190120094124e-05,0.1793695777295944,0.5692610784302946,1.486898,106.49877367288002
108000.0,0.7999999999999999,0.9262291654374617,1.8686187990547474,89.69370235462787,120.40979150687002,323.15,1.0,8.481190120094124e-05,0.169265514195188,0.6033033683775539,1.486898,107.03892925812272
114750.0,0.8499999999999998,0.9779267898018116,1.8804498730063326,90.26159390430396,127.13048267423551,323.15,1.0,8.481190120094124e-05,0.16032454810047328,0.6370053864572359,1.486898,107.5736856839652
121500.0,0.8999999999999998,1.0291218471065628,1.892016373075564,90.81678590762706,133.78584012385318,323.15,1.0,8.481190120094124e-05,0.15235506233704313,0.6703797777970609,1.486898,108.10324359308972
128250.0,0.9499999999999991,1.0798322160647804,1.9033405662117793,91.3603471781654,140.37818808842147,323.15,1.0,8.481190120094124e-05,0.14520545887502617,0.7034381976465373,1.486898,108.62778792158987
135000.0,0.9999999999999974,1.1300744556915852,1.9144415906096501,91.8931963492632,146.90967923990607,323.15,1.0,8.481190120094124e-05,0.13875421484169698,0.7361914409354868,1.486898,109.14748995470069
0.0,0.0,0.0,0.0,0.0,0.0,328.15,1.0,8.481190120094124e-05,0.0,0.0,1.48803198,0.0
6750.0,0.05,0.06839551331376435,1.5815814763584424,75.91591086520523,8.891416730789366,328.15,1.0,8.481190120094124e-05,0.0,0.0,1.48803198,119.89968699193179
13500.0,0.10000000000000052,0.13364603139116205,1.6187996874590458,77.7023849980342,17.373984080851066,328.15,1.0,8.481190120094124e-05,1.3438354751378894,0.08653535193463559,1.48803198,120.72406858444383
20250.0,0.15000000000000002,0.19708133295053978,1.6466259178928595,79.03804405885725,25.62057328357017,328.15,1.0,8.481190120094124e-05,0.9132652963453735,0.1278892382365852,1.48803198,121.52551654933161
27000.0,0.2,0.25910283172537446,1.669963638803154,80.1582546625514,33.68336812429868,328.15,1.0,8.481190120094124e-05,0.6954169124739311,0.16832145729382816,1.48803198,122.30910238798096
